id,failure
26570,0.038945333
26571,0.095732146
26572,0.048758166
26573,0.104905082
26574,0.382552945
26575,0.073370951
26576,0.033661372
26577,0.192503438
26578,0.099451339
26579,0.058008577
26580,0.031208511
26581,0.069061632
26582,0.164725618
26583,0.133295897
26584,0.195172083
26585,0.034341205
26586,0.083429529
26587,0.027710351
26588,0.068917777
26589,0.130664746
26590,0.020920447
26591,0.088690606
26592,0.097653303
26593,0.035973056
26594,0.10099675
26595,0.031803979
26596,0.077751018
26597,0.070155006
26598,0.141751173
26599,0.072268228
26600,0.044429817
26601,0.08457597
26602,0.128227472
26603,0.223910527
26604,0.11866109
26605,0.056240917
26606,0.054074778
26607,0.08634587
26608,0.071575501
26609,0.080118658
26610,0.070737301
26611,0.186329077
26612,0.032294545
26613,0.205185016
26614,0.057855424
26615,0.092555932
26616,0.10420508
26617,0.019677378
26618,0.348350476
26619,0.110000856
26620,0.076052583
26621,0.078986487
26622,0.066166882
26623,0.124079635
26624,0.072891864
26625,0.228462461
26626,0.090075797
26627,0.170368634
26628,0.091667162
26629,0.245960309
26630,0.081491307
26631,0.082743315
26632,0.050916492
26633,0.130712076
26634,0.405753613
26635,0.156271934
26636,0.588466035
26637,0.065698273
26638,0.326554913
26639,0.032806349
26640,0.09614539
26641,0.061045798
26642,0.21556437
26643,0.085153981
26644,0.051748406
26645,0.124437849
26646,0.13243318
26647,0.169300247
26648,0.041799627
26649,0.10050463
26650,0.26294863
26651,0.097633742
26652,0.056386346
26653,0.031185298
26654,0.130558909
26655,0.141570941
26656,0.120633418
26657,0.142670431
26658,0.098911092
26659,0.03442079
26660,0.051084805
26661,0.04246655
26662,0.047451691
26663,0.111303021
26664,0.154682174
26665,0.115043157
26666,0.16780271
26667,0.037749582
26668,0.222431274
26669,0.028844131
26670,0.05450468
26671,0.324856294
26672,0.122944343
26673,0.076045663
26674,0.02731177
26675,0.056228801
26676,0.099492998
26677,0.311577305
26678,0.077820206
26679,0.104187929
26680,0.081237807
26681,0.412264463
26682,0.052050892
26683,0.215742362
26684,0.280312554
26685,0.114964071
26686,0.040558767
26687,0.205392211
26688,0.254306035
26689,0.205872919
26690,0.088979983
26691,0.060685389
26692,0.089211361
26693,0.101323744
26694,0.064842923
26695,0.2492756
26696,0.142274533
26697,0.043802822
26698,0.065906469
26699,0.045768053
26700,0.058234389
26701,0.076848626
26702,0.39106808
26703,0.254592381
26704,0.088768476
26705,0.05234521
26706,0.021375409
26707,0.051594047
26708,0.153929459
26709,0.035262219
26710,0.083451314
26711,0.307465434
26712,0.07404416
26713,0.058967351
26714,0.145385282
26715,0.091079672
26716,0.139782276
26717,0.03729191
26718,0.044975895
26719,0.07769317
26720,0.057000206
26721,0.088938398
26722,0.127531987
26723,0.124895919
26724,0.066639867
26725,0.018414263
26726,0.105322275
26727,0.041812621
26728,0.101087298
26729,0.061724302
26730,0.184453043
26731,0.259109089
26732,0.050656684
26733,0.123947066
26734,0.16346771
26735,0.139250192
26736,0.217908557
26737,0.126010582
26738,0.149215539
26739,0.428761704
26740,0.061933896
26741,0.186462247
26742,0.117739753
26743,0.030082025
26744,0.18733762
26745,0.216514564
26746,0.086009387
26747,0.102784667
26748,0.0606788
26749,0.024476212
26750,0.046613885
26751,0.129447772
26752,0.149478142
26753,0.096134039
26754,0.189923068
26755,0.122876177
26756,0.031682994
26757,0.118422537
26758,0.103147932
26759,0.121747583
26760,0.21936334
26761,0.088950208
26762,0.084406198
26763,0.094080116
26764,0.045891988
26765,0.110029416
26766,0.028592502
26767,0.076040879
26768,0.31094772
26769,0.027935496
26770,0.150470612
26771,0.106157292
26772,0.053797095
26773,0.115031285
26774,0.207740772
26775,0.156953775
26776,0.054845489
26777,0.102612896
26778,0.051199641
26779,0.318214325
26780,0.058161464
26781,0.060143706
26782,0.037464955
26783,0.216603814
26784,0.081134615
26785,0.085384689
26786,0.042406119
26787,0.114442356
26788,0.060015918
26789,0.12023911
26790,0.060257628
26791,0.112634804
26792,0.184580755
26793,0.057624571
26794,0.171346257
26795,0.064522981
26796,0.176711391
26797,0.100089268
26798,0.167234431
26799,0.275548683
26800,0.194469312
26801,0.041509546
26802,0.050711143
26803,0.062763625
