id,failure
26570,0.627149549
26571,0.613049901
26572,0.596831324
26573,0.590081218
26574,0.591360883
26575,0.618137102
26576,0.538955702
26577,0.641539783
26578,0.59620985
26579,0.591032878
26580,0.566620866
26581,0.645886503
26582,0.609348134
26583,0.593143507
26584,0.663352113
26585,0.563250513
26586,0.584845374
26587,0.638538663
26588,0.625322973
26589,0.593099733
26590,0.58278421
26591,0.591843768
26592,0.644792975
26593,0.630838244
26594,0.583074558
26595,0.622918013
26596,0.611233936
26597,0.633027666
26598,0.670610716
26599,0.657592872
26600,0.584847353
26601,0.563817407
26602,0.595775714
26603,0.599858941
26604,0.600469062
26605,0.594110169
26606,0.545951936
26607,0.570229247
26608,0.552179687
26609,0.657368578
26610,0.577618518
26611,0.608181597
26612,0.544028822
26613,0.605923261
26614,0.599845939
26615,0.636000435
26616,0.600955396
26617,0.61917316
26618,0.520996683
26619,0.578111826
26620,0.557677605
26621,0.619557539
26622,0.558049821
26623,0.659887524
26624,0.569124978
26625,0.637321343
26626,0.610523432
26627,0.648196275
26628,0.561101654
26629,0.600252376
26630,0.634469123
26631,0.616498162
26632,0.593343889
26633,0.567716975
26634,0.642360486
26635,0.616603916
26636,0.608367079
26637,0.639031573
26638,0.520342602
26639,0.597801181
26640,0.521638106
26641,0.560999275
26642,0.566910817
26643,0.581623463
26644,0.627962626
26645,0.630317726
26646,0.563603573
26647,0.576180252
26648,0.640381006
26649,0.578493786
26650,0.659165797
26651,0.673532136
26652,0.599854141
26653,0.641236458
26654,0.622974585
26655,0.612055978
26656,0.633809699
26657,0.623836931
26658,0.622307838
26659,0.629343883
26660,0.582885399
26661,0.634431155
26662,0.652413793
26663,0.635127063
26664,0.584555937
26665,0.646024949
26666,0.638820632
26667,0.610192619
26668,0.621401389
26669,0.632219339
26670,0.684413824
26671,0.586881281
26672,0.627640139
26673,0.590967329
26674,0.658453196
26675,0.560246151
26676,0.540185008
26677,0.640220708
26678,0.64319536
26679,0.601855299
26680,0.611400886
26681,0.605345961
26682,0.533539356
26683,0.615238867
26684,0.612738617
26685,0.598261133
26686,0.603164794
26687,0.639557096
26688,0.55398558
26689,0.627919297
26690,0.624348478
26691,0.618210114
26692,0.569907599
26693,0.601913189
26694,0.561399941
26695,0.660913588
26696,0.620703989
26697,0.554347848
26698,0.61298037
26699,0.592089781
26700,0.63098382
26701,0.620756505
26702,0.636462803
26703,0.60681798
26704,0.59526097
26705,0.591053518
26706,0.524803632
26707,0.630520275
26708,0.607816785
26709,0.545636218
26710,0.567656842
26711,0.614976876
26712,0.609449782
26713,0.638812801
26714,0.569609808
26715,0.549461135
26716,0.620187649
26717,0.56706683
26718,0.579560323
26719,0.630789725
26720,0.574242534
26721,0.578753827
26722,0.57771372
26723,0.587917125
26724,0.653751073
26725,0.606059693
26726,0.634191398
26727,0.554288625
26728,0.65224234
26729,0.617260196
26730,0.647156616
26731,0.648218973
26732,0.644846127
26733,0.621031815
26734,0.585285919
26735,0.606949094
26736,0.64253195
26737,0.624437855
26738,0.649334703
26739,0.633778149
26740,0.588205122
26741,0.638706138
26742,0.56379227
26743,0.587196861
26744,0.508127632
26745,0.578231091
26746,0.594554669
26747,0.689886106
26748,0.638539334
26749,0.609124096
26750,0.578837939
26751,0.555757818
26752,0.658475975
26753,0.660117386
26754,0.622009647
26755,0.619391634
26756,0.619548003
26757,0.591233976
26758,0.626732067
26759,0.629546349
26760,0.632012469
26761,0.610004189
26762,0.593121237
26763,0.60559186
26764,0.589406713
26765,0.586363159
26766,0.53298497
26767,0.579927932
26768,0.602368887
26769,0.583607928
26770,0.610027873
26771,0.569515872
26772,0.558890932
26773,0.603413521
26774,0.636724482
26775,0.616352102
26776,0.588233428
26777,0.58321427
26778,0.621347034
26779,0.630871283
26780,0.530885017
26781,0.580270896
26782,0.58768006
26783,0.645555359
26784,0.613322552
26785,0.52997417
26786,0.569267842
26787,0.616376634
26788,0.631509466
26789,0.621211005
26790,0.624426551
26791,0.602861126
26792,0.584230959
26793,0.619420947
26794,0.631111147
26795,0.620987212
26796,0.626467599
26797,0.590661721
26798,0.595660296
26799,0.642460621
26800,0.638679585
26801,0.551397665
26802,0.64637555
26803,0.602796987
26804,0.576081973
26805,0.616799592
26806,0.545381598
26807,0.595352886
26808,0.638778194
26809,0.55877952
26810,0.628067492
26811,0.632306744
26812,0.556136684
26813,0.603900642
26814,0.686165548
26815,0.606941223
26816,0.634932687
26817,0.617959067
26818,0.606498267
26819,0.599064682
26820,0.564106207
26821,0.608300072
26822,0.672544239
26823,0.56940571
26824,0.623743626
26825,0.595694577
26826,0.59086452
26827,0.617289409
26828,0.658373321
26829,0.555908351
26830,0.612660463
26831,0.602504444
26832,0.570571417
26833,0.660016995
26834,0.568874548
26835,0.512065194
26836,0.609409405
26837,0.554230415
26838,0.597425621
26839,0.625543147
26840,0.565118904
26841,0.597858416
26842,0.628141085
26843,0.633835948
26844,0.579264667
26845,0.494988162
26846,0.625505916
26847,0.648786882
26848,0.628276386
26849,0.624859613
26850,0.577092524
26851,0.573566315
26852,0.653660164
26853,0.534979633
26854,0.642981681
26855,0.531326477
26856,0.631598221
26857,0.625290269
26858,0.632714022
26859,0.617581627
26860,0.674466112
26861,0.550040952
26862,0.606163237
26863,0.568578487
26864,0.637452851
26865,0.579211129
26866,0.583337257
26867,0.620157153
26868,0.570775888
26869,0.576932524
26870,0.57927924
26871,0.594415647
26872,0.564007383
26873,0.60188083
26874,0.63977256
26875,0.56691049
26876,0.637490345
26877,0.641723839
26878,0.621109908
26879,0.651182747
26880,0.67713034
26881,0.62044373
26882,0.625832541
26883,0.635013591
26884,0.625917153
26885,0.605910127
26886,0.557860923
26887,0.60837063
26888,0.655256982
26889,0.648453981
26890,0.57618296
26891,0.540074441
26892,0.561522692
26893,0.565445006
26894,0.557267789
26895,0.62293016
26896,0.565183453
26897,0.600021285
26898,0.624194964
26899,0.551306666
26900,0.556587859
26901,0.5816645
26902,0.617996275
26903,0.64353389
26904,0.536717267
26905,0.566655058
26906,0.588805527
26907,0.646480063
26908,0.644684558
26909,0.582077156
26910,0.619284517
26911,0.613563583
26912,0.606654205
26913,0.557505998
26914,0.573123518
26915,0.575959727
26916,0.596453768
26917,0.57828747
26918,0.606840368
26919,0.582208145
26920,0.657410587
26921,0.589319379
26922,0.657532936
26923,0.600797362
26924,0.584115436
26925,0.618059112
26926,0.632794209
26927,0.572241456
26928,0.574192308
26929,0.625521836
26930,0.602353146
26931,0.590041509
26932,0.582743267
26933,0.608947636
26934,0.582416708
26935,0.586192978
26936,0.617319446
26937,0.617944307
26938,0.629958318
26939,0.650433754
26940,0.601444282
26941,0.592754274
26942,0.575959638
26943,0.562951284
26944,0.62862916
26945,0.617940174
26946,0.657541579
26947,0.569965675
26948,0.582904426
26949,0.61917042
26950,0.56405899
26951,0.612207959
26952,0.654312087
26953,0.617572943
26954,0.612047411
26955,0.594744686
26956,0.551383505
26957,0.590518018
26958,0.536470647
26959,0.641699897
26960,0.66736782
26961,0.626260208
26962,0.590451175
26963,0.617474667
26964,0.563179854
26965,0.630218444
26966,0.575946145
26967,0.62060241
26968,0.658707031
26969,0.63430837
26970,0.606303701
26971,0.608981232
26972,0.600524498
26973,0.629913763
26974,0.601128543
26975,0.529392353
26976,0.546897846
26977,0.571089834
26978,0.57204046
26979,0.562984582
26980,0.628041901
26981,0.643244496
26982,0.595482746
26983,0.639875877
26984,0.629668839
26985,0.609411552
26986,0.671523209
26987,0.613300484
26988,0.622649642
26989,0.611667855
26990,0.636088702
26991,0.638900333
26992,0.542405977
26993,0.587749917
26994,0.588555185
26995,0.565268807
26996,0.583406918
26997,0.597056371
26998,0.583921124
26999,0.626628257
27000,0.614924424
27001,0.618124541
27002,0.61968652
27003,0.558733375
27004,0.590581681
27005,0.626482554
27006,0.570144726
27007,0.576193623
27008,0.606555619
27009,0.599445583
27010,0.595274683
27011,0.599689542
27012,0.575002688
27013,0.671895613
27014,0.544226012
27015,0.652836224
27016,0.578283302
27017,0.544721114
27018,0.615039117
27019,0.602559321
27020,0.654105126
27021,0.629184974
27022,0.671911182
27023,0.592009936
27024,0.601424992
27025,0.615621841
27026,0.645016046
27027,0.599755405
27028,0.588255572
27029,0.622227325
27030,0.639939707
27031,0.62593638
27032,0.591473534
27033,0.628084152
27034,0.62538615
27035,0.584498275
27036,0.589802256
27037,0.565328445
27038,0.600303199
27039,0.553081818
27040,0.551367473
27041,0.63247321
27042,0.528448962
27043,0.638463207
27044,0.596190215
27045,0.596154703
27046,0.533282646
27047,0.571320611
27048,0.62578165
27049,0.605940855
27050,0.623216538
27051,0.583584651
27052,0.571661914
27053,0.518578911
27054,0.634241459
27055,0.629008096
27056,0.577512036
27057,0.563204335
27058,0.639730507
27059,0.641575641
27060,0.605652284
27061,0.645270091
27062,0.685285935
27063,0.577942093
27064,0.631055237
27065,0.579750496
27066,0.581409944
27067,0.628421625
27068,0.669117393
27069,0.543476142
27070,0.616551976
27071,0.646841847
27072,0.632104381
27073,0.642986351
27074,0.669151671
27075,0.615604919
27076,0.572488926
27077,0.627263456
27078,0.608161438
27079,0.603842358
27080,0.627067929
27081,0.564456704
27082,0.624539863
27083,0.590438712
27084,0.647531956
27085,0.631102009
27086,0.597095914
27087,0.639184316
27088,0.596751985
27089,0.552842378
27090,0.597239118
27091,0.612433417
27092,0.622113402
27093,0.554816606
27094,0.577821117
27095,0.612830176
27096,0.622720524
27097,0.632081533
27098,0.617639897
27099,0.556788545
27100,0.658586518
27101,0.616182604
27102,0.630593709
27103,0.609679833
27104,0.632393369
27105,0.540722945
27106,0.619935611
27107,0.612720225
