id,failure
26570,0.219942658
26571,0.16459585
26572,0.203290729
26573,0.207881738
26574,0.362901963
26575,0.176941043
26576,0.184499559
26577,0.241195531
26578,0.147420735
26579,0.183449938
26580,0.177455552
26581,0.258085153
26582,0.237410241
26583,0.210466598
26584,0.244134737
26585,0.183455772
26586,0.173382344
26587,0.208201431
26588,0.230092139
26589,0.193767402
26590,0.195044975
26591,0.259562509
26592,0.260467167
26593,0.189025009
26594,0.189096213
26595,0.232525464
26596,0.275546857
26597,0.175469579
26598,0.296745489
26599,0.192200172
26600,0.208946927
26601,0.248073137
26602,0.31514484
26603,0.216128362
26604,0.179602592
26605,0.180399195
26606,0.142960679
26607,0.193639274
26608,0.157661682
26609,0.257882848
26610,0.194163682
26611,0.189164602
26612,0.140890336
26613,0.203404534
26614,0.188320975
26615,0.203557418
26616,0.208189849
26617,0.157316949
26618,0.399488456
26619,0.183341693
26620,0.194325122
26621,0.19928574
26622,0.208931173
26623,0.228089004
26624,0.191241714
26625,0.235214887
26626,0.161107535
26627,0.394178906
26628,0.135362719
26629,0.329589188
26630,0.197517253
26631,0.252816558
26632,0.253698937
26633,0.211267118
26634,0.259191788
26635,0.251272768
26636,0.445378619
26637,0.226007143
26638,0.283262096
26639,0.152976473
26640,0.213357685
26641,0.230037634
26642,0.281250536
26643,0.270036173
26644,0.167974724
26645,0.195579494
26646,0.274583668
26647,0.246405782
26648,0.217234194
26649,0.249337646
26650,0.242232283
26651,0.227861281
26652,0.258661484
26653,0.215711512
26654,0.324160395
26655,0.224915002
26656,0.192518853
26657,0.228986335
26658,0.24535635
26659,0.215589785
26660,0.21778691
26661,0.212479419
26662,0.194663127
26663,0.286390228
26664,0.192503308
26665,0.177015612
26666,0.152877175
26667,0.227963465
26668,0.246090161
26669,0.1507518
26670,0.189318995
26671,0.160407137
26672,0.185009716
26673,0.187695934
26674,0.18913331
26675,0.198665735
26676,0.162299712
26677,0.360544498
26678,0.190918829
26679,0.221362108
26680,0.178678449
26681,0.354539104
26682,0.169728926
26683,0.310927055
26684,0.269418818
26685,0.173979195
26686,0.220114918
26687,0.276182178
26688,0.250194792
26689,0.236394994
26690,0.167262599
26691,0.192307065
26692,0.263869148
26693,0.204247256
26694,0.194136096
26695,0.333222031
26696,0.253792441
26697,0.180618149
26698,0.23166442
26699,0.150740848
26700,0.19244275
26701,0.206897541
26702,0.292385333
26703,0.204613457
26704,0.205225518
26705,0.258909897
26706,0.244826542
26707,0.222175179
26708,0.250282576
26709,0.141673355
26710,0.253438619
26711,0.233629793
26712,0.192758252
26713,0.374664031
26714,0.273518486
26715,0.24775039
26716,0.212148757
26717,0.185448367
26718,0.253054128
26719,0.227845286
26720,0.186187043
26721,0.143951556
26722,0.319641899
26723,0.183647085
26724,0.22582463
26725,0.242296791
26726,0.200293001
26727,0.184987193
26728,0.190289186
26729,0.229849439
26730,0.243459108
26731,0.316522731
26732,0.20543273
26733,0.235579345
26734,0.232389416
26735,0.259494189
26736,0.191248101
26737,0.184596461
26738,0.225973827
26739,0.375743947
26740,0.222298574
26741,0.313439584
26742,0.276319864
26743,0.272774413
26744,0.225527478
26745,0.237042916
26746,0.187597867
26747,0.247150327
26748,0.151560409
26749,0.254658996
26750,0.187133456
26751,0.227612695
26752,0.232986599
26753,0.175565743
26754,0.230953587
26755,0.162237471
26756,0.150978702
26757,0.265332522
26758,0.302898152
26759,0.241932705
26760,0.280468858
26761,0.189763569
26762,0.148258673
26763,0.204517809
26764,0.199138924
26765,0.189854847
26766,0.14862221
26767,0.168765758
26768,0.264374602
26769,0.159907767
26770,0.316785937
26771,0.212693234
26772,0.152785434
26773,0.206358973
26774,0.352169144
26775,0.198093072
26776,0.146045564
26777,0.177521704
26778,0.244800758
26779,0.270227823
26780,0.194391608
26781,0.22736543
26782,0.295978816
26783,0.384587918
26784,0.173337404
26785,0.214669916
26786,0.157564121
26787,0.156152571
26788,0.229220234
26789,0.291269518
26790,0.149139071
26791,0.264753688
26792,0.24606155
26793,0.280269831
26794,0.193641089
26795,0.23805775
26796,0.256482808
26797,0.199333254
26798,0.20683694
26799,0.263066953
26800,0.247319605
26801,0.260440626
26802,0.251024892
26803,0.228510272
26804,0.23496431
26805,0.255001541
26806,0.281276579
26807,0.260283949
26808,0.264889213
26809,0.303428297
26810,0.232709326
26811,0.19553737
26812,0.211415812
26813,0.245911471
26814,0.304361603
26815,0.211529548
26816,0.272629851
26817,0.241524217
26818,0.167339353
26819,0.197874861
26820,0.142858557
26821,0.167624947
26822,0.256755769
26823,0.185335849
26824,0.242826393
26825,0.238684232
26826,0.146660834
26827,0.212323601
26828,0.289070876
26829,0.156307725
26830,0.239649832
26831,0.17584346
26832,0.224026459
26833,0.26460784
26834,0.354171288
26835,0.194201606
26836,0.25914056
26837,0.255209671
26838,0.160573324
26839,0.236299506
26840,0.203057974
26841,0.184124343
26842,0.365730128
26843,0.276335584
26844,0.326811836
26845,0.174961699
26846,0.39395893
26847,0.235997792
26848,0.165824585
26849,0.204959435
26850,0.23387093
26851,0.197614264
26852,0.247702153
26853,0.172117608
26854,0.435032866
26855,0.23638855
26856,0.348111555
26857,0.186238662
26858,0.209564001
26859,0.181887771
26860,0.242038222
26861,0.194976748
26862,0.201512231
26863,0.162945758
26864,0.244034469
26865,0.161275222
26866,0.28120828
26867,0.232955393
26868,0.225203436
26869,0.358476062
26870,0.178485934
26871,0.200950172
26872,0.208885714
26873,0.217052215
26874,0.178513171
26875,0.118018796
26876,0.186075884
26877,0.25877061
26878,0.338775116
26879,0.187031521
26880,0.228954038
26881,0.216626418
26882,0.220650838
26883,0.242672616
26884,0.244986143
26885,0.244537492
26886,0.198744387
26887,0.204080426
26888,0.150620008
26889,0.218015246
26890,0.20389287
26891,0.130538094
26892,0.183032253
26893,0.211442941
26894,0.293126059
26895,0.340250254
26896,0.322233384
26897,0.178243764
26898,0.192987515
26899,0.19868236
26900,0.162095995
26901,0.227974102
26902,0.197911573
26903,0.198063303
26904,0.170256047
26905,0.267937506
26906,0.230985551
26907,0.241548683
26908,0.24843205
26909,0.281860353
26910,0.218457201
26911,0.197351734
26912,0.155914835
26913,0.25563634
26914,0.126937076
26915,0.221530481
26916,0.147177221
26917,0.308698336
26918,0.244491208
26919,0.250083578
26920,0.280115827
26921,0.150255284
26922,0.2527883
26923,0.302630308
26924,0.149864594
26925,0.128819973
26926,0.296651531
26927,0.325929586
26928,0.229793802
26929,0.249816117
26930,0.226829545
26931,0.223921283
26932,0.183376768
26933,0.173063367
26934,0.178871612
26935,0.144375478
26936,0.199430113
26937,0.181099564
26938,0.197515252
26939,0.253607371
26940,0.135334566
